Date,Open,High,Low,Close,Volume,SGOL Percent Change
2012-06-20,159.06,160.39,157.37,159.0,58101,-0.007676465081445372
2012-06-21,156.75,157.19,154.81,154.96,29605,-0.02540880503144649
2012-06-22,154.99,155.65,154.25,155.65,12739,0.004452762003097632
2012-06-25,155.53,157.08,155.33,156.71,18263,0.006810150979762231
2012-06-26,156.02,156.07,155.19,155.64,9496,-0.006827898666326493
2012-06-27,156.34,156.38,155.38,155.8,3758,0.0010280133641737965
2012-06-28,154.85,155.1,153.2,153.96,26733,-0.011810012836970474
2012-06-29,158.15,158.96,157.63,158.18,19608,0.027409716809560836
2012-07-02,157.62,158.47,157.47,158.11,20875,-0.00044253382222780857
2012-07-03,159.99,160.73,159.86,160.41,69048,0.014546834482322302
2012-07-05,158.45,159.35,158.16,158.69,17450,-0.010722523533445494
2012-07-06,157.22,157.47,155.97,156.66,36115,-0.012792236435818283
2012-07-09,156.6,157.42,156.4,157.02,7101,0.002297970126388549
2012-07-10,158.15,158.15,154.79,155.13,26463,-0.012036683225067013
2012-07-11,155.55,156.12,155.01,155.87,45882,0.004770192741571755
2012-07-12,154.22,155.8,153.87,155.5,24470,-0.002373773015974856
2012-07-13,156.38,157.84,156.38,157.11,24939,0.010353697749196256
2012-07-16,157.45,157.7,156.98,157.19,15681,0.0005091973776334413
2012-07-17,157.02,157.36,155.5,156.44,23108,-0.004771295883962079
2012-07-18,155.64,156.55,155.5,156.0,16647,-0.0028125799028381193
2012-07-19,156.72,157.04,156.34,156.4,8264,0.002564102564102555
2012-07-20,155.96,156.95,155.87,156.68,7313,0.0017902813299233156
2012-07-23,155.41,156.21,155.2,156.01,17453,-0.0042762318100588725
2012-07-24,156.63,156.67,155.2,156.49,49309,0.003076725850907014
2012-07-25,158.35,159.27,158.11,158.67,60816,0.01393060259441481
2012-07-26,159.72,160.29,159.14,159.8,55083,0.007121699123968206
2012-07-27,160.68,160.81,159.87,160.58,24260,0.004881101376720931
2012-07-30,159.87,160.68,159.8,160.44,9485,-0.0008718395815170421
2012-07-31,160.63,160.69,159.33,159.59,30351,-0.005297930690600805
2012-08-01,158.18,158.72,157.77,158.2,23353,-0.008709818910959455
2012-08-02,157.67,158.04,156.68,157.14,19162,-0.006700379266750933
2012-08-03,157.69,158.77,157.47,158.54,21339,0.008909252895507258
2012-08-06,158.93,159.63,158.78,159.27,104964,0.00460451621042024
2012-08-07,159.35,159.61,159.0,159.29,30448,0.00012557292647685792
2012-08-08,159.48,159.76,159.3,159.45,70570,0.0010044572791763073
2012-08-09,159.36,159.96,159.28,159.95,74471,0.003135779241141501
2012-08-10,159.93,160.77,159.93,160.2,4100,0.0015629884338856925
2012-08-13,160.07,160.27,158.99,158.99,10053,-0.007553058676654012
2012-08-14,158.04,158.53,157.9,158.11,11532,-0.005534939304358777
2012-08-15,158.27,158.71,158.27,158.58,21867,0.0029726140029093795
2012-08-16,158.85,160.0,158.5,159.53,11757,0.005990667171143826
2012-08-17,160.08,160.08,159.4,159.79,7869,0.001629787500783575
2012-08-20,159.53,160.28,159.53,160.28,8663,0.0030665248138181944
2012-08-21,161.85,162.24,161.77,161.89,25170,0.010044921387571737
2012-08-22,162.29,163.65,161.57,163.62,64044,0.010686268453888648
2012-08-23,164.54,165.51,164.43,165.04,32723,0.008678645642341998
2012-08-24,165.02,165.35,164.69,165.1,20837,0.0003635482307320359
2012-08-27,164.9,165.38,164.48,164.53,36060,-0.0034524530587521918
2012-08-28,164.76,165.25,164.56,164.82,14729,0.001762596486962753
2012-08-29,164.73,164.73,163.36,163.72,24700,-0.006673947336488295
2012-08-30,164.4,164.4,163.19,163.61,21489,-0.0006718788174931989
2012-08-31,164.25,167.32,162.35,167.32,72409,0.022675875557728542
2012-09-04,167.28,168.01,166.97,167.7,41904,0.0022710972985895417
2012-09-05,167.33,167.48,167.04,167.46,10929,-0.0014311270125222375
2012-09-06,168.36,168.94,168.06,168.1,22767,0.0038218081930012637
2012-09-07,171.03,172.29,170.65,171.75,35287,0.02171326591314693
2012-09-10,171.1,171.42,170.54,170.6,19524,-0.006695778748180503
2012-09-11,171.47,171.66,171.19,171.23,20370,0.0036928487690504053
2012-09-12,172.17,172.17,170.59,171.19,36058,-0.00023360392454585543
2012-09-13,171.15,175.11,169.72,174.6,75787,0.01991938781470881
2012-09-14,175.19,175.47,174.67,175.15,48926,0.003150057273768603
2012-09-17,175.1,175.23,173.52,173.75,30038,-0.007993148729660282
2012-09-18,174.13,175.09,174.09,175.05,24314,0.007482014388489278
2012-09-19,175.21,175.22,174.59,175.05,37000,0.0
2012-09-20,174.36,174.9,173.82,174.78,40760,-0.0015424164524422412
2012-09-21,176.25,176.44,174.93,175.29,22550,0.002917953999313383
2012-09-24,173.96,174.55,173.9,174.37,32811,-0.005248445433281956
2012-09-25,175.11,175.41,173.87,174.03,17395,-0.0019498766989735072
2012-09-26,172.76,173.27,171.7,173.08,71450,-0.005458828937539462
2012-09-27,174.4,175.83,174.25,175.7,10157,0.015137508666512423
2012-09-28,175.4,175.5,174.76,175.29,16721,-0.0023335230506544846
2012-10-01,176.18,176.82,175.14,175.65,36022,0.0020537395173712003
2012-10-02,175.78,175.92,175.06,175.41,44155,-0.001366353543979515
2012-10-03,175.86,175.86,175.3,175.76,9858,0.001995325238013823
2012-10-04,176.61,177.43,176.34,176.95,82784,0.006770596267637652
2012-10-05,176.19,176.68,175.46,176.0,23489,-0.005368748233964382
2012-10-08,175.03,175.49,175.0,175.37,18429,-0.0035795454545454186
2012-10-09,175.15,175.47,174.0,174.28,48626,-0.006215430233221242
2012-10-10,173.83,174.54,173.79,174.15,39338,-0.0007459260959375991
2012-10-11,174.62,175.25,174.56,174.64,5376,0.002813666379557711
2012-10-12,174.47,174.57,173.19,173.37,7664,-0.0072721026110855735
2012-10-15,172.3,172.37,170.99,171.59,34268,-0.010267058891388348
2012-10-16,172.07,172.65,172.06,172.65,6805,0.006177516172271025
2012-10-17,172.51,173.12,172.19,172.78,16839,0.0007529684332463482
2012-10-18,172.09,172.49,171.95,171.96,8697,-0.004745919666628073
2012-10-19,171.7,171.7,168.91,170.15,36508,-0.010525703652012108
2012-10-22,170.24,170.76,170.24,170.76,18669,0.003585071995298117
2012-10-23,169.2,169.2,168.5,168.62,9440,-0.012532208948231371
2012-10-24,168.93,168.99,167.81,167.99,23798,-0.0037362116000474455
2012-10-25,169.51,169.62,169.05,169.16,15922,0.0069647002797785795
2012-10-26,169.45,169.75,169.0,169.11,12638,-0.0002955781508630073
2012-10-31,169.64,170.25,169.64,170.04,15227,0.005499379102359203
2012-11-01,170.26,170.26,169.28,169.28,5209,-0.0044695365796282305
2012-11-02,167.59,167.59,165.5,165.75,97262,-0.0208530245746692
2012-11-05,166.21,166.43,166.06,166.37,8627,0.0037405731523378893
2012-11-06,167.07,169.95,166.85,169.51,10932,0.018873594999098353
2012-11-07,170.1,170.33,168.26,169.71,27357,0.001179871394018095
2012-11-08,169.35,171.3,169.35,171.2,32010,0.008779682988627524
2012-11-09,171.51,171.72,170.99,171.03,18938,-0.00099299065420555
2012-11-12,171.33,171.51,170.55,170.69,14021,-0.001987955329474378
2012-11-13,169.93,171.12,169.93,170.39,11478,-0.0017575722069248512
2012-11-14,170.74,171.23,170.06,170.29,23566,-0.0005868889019308154
2012-11-15,170.22,170.29,168.41,169.3,33833,-0.00581361207352149
2012-11-16,168.94,169.55,168.93,169.14,6041,-0.0009450679267574147
2012-11-19,171.04,171.33,170.87,171.11,17260,0.011647156201963105
2012-11-20,171.02,171.24,170.37,170.66,22469,-0.002629887207059922
2012-11-21,170.45,170.96,170.25,170.81,43298,0.0008789405836164832
2012-11-23,171.26,173.26,171.09,172.93,273165,0.012411451320180289
2012-11-26,172.82,173.0,172.6,172.73,67444,-0.0011565373272423018
2012-11-27,172.43,172.63,171.94,172.0,57870,-0.004226249059225307
2012-11-28,168.66,169.99,168.62,169.91,77624,-0.012151162790697723
2012-11-29,170.36,170.72,170.2,170.44,55050,0.003119298452121777
2012-11-30,170.19,170.48,168.8,169.22,31539,-0.007157944144566941
2012-12-03,169.34,170.0,169.28,169.4,38874,0.001063704053894332
2012-12-04,167.25,167.93,167.03,167.64,158890,-0.010389610389610504
2012-12-05,167.43,167.56,166.49,167.27,85356,-0.002207110474826912
2012-12-06,166.88,168.08,166.74,167.72,52816,0.0026902612542594184
2012-12-07,168.12,168.36,167.86,168.36,39528,0.003815883615549742
2012-12-10,169.34,169.38,169.0,169.03,46301,0.003979567593252575
2012-12-11,168.68,168.87,168.42,168.84,30174,-0.0011240608176062983
2012-12-12,169.46,170.0,168.66,168.96,61442,0.000710732054015617
2012-12-13,167.07,168.07,166.97,167.58,63784,-0.008167613636363646
2012-12-14,167.35,167.57,167.34,167.35,27807,-0.0013724788160879298
2012-12-17,167.38,168.11,167.38,167.68,35556,0.0019719151478936325
2012-12-18,167.59,167.6,164.0,165.18,270254,-0.014909351145038219
2012-12-19,164.44,165.29,164.33,164.83,123659,-0.0021189005932921168
2012-12-20,163.0,163.2,161.51,162.82,240976,-0.012194382090638944
2012-12-21,162.92,163.85,162.92,163.42,153513,0.0036850509765384842
2012-12-24,164.03,164.06,163.59,163.78,52417,0.0022029127401788084
2012-12-26,164.5,164.55,163.79,163.97,41416,0.0011600928074246841
2012-12-27,163.33,164.41,163.25,164.36,52637,0.002378483869000414
2012-12-28,164.09,164.09,163.25,163.61,90454,-0.004563154052080853
2012-12-31,164.04,165.85,163.91,165.17,103900,0.00953486950675364
2013-01-02,166.67,167.26,166.33,166.36,36094,0.007204698189744008
2013-01-03,165.65,165.96,164.0,164.37,48722,-0.011962010098581444
2013-01-04,162.63,163.64,162.0,163.58,66086,-0.004806229847295729
2013-01-07,162.41,163.0,162.24,162.55,82135,-0.006296613277906871
2013-01-08,163.54,164.06,163.2,163.7,59185,0.007074746231928497
2013-01-09,163.88,163.92,163.03,163.6,55343,-0.0006108735491753281
2013-01-10,164.75,165.65,164.75,165.14,65946,0.009413202933985287
2013-01-11,164.96,165.01,163.27,164.16,60952,-0.005934358725929401
2013-01-14,165.03,165.11,164.3,164.69,45710,0.003228557504873386
2013-01-15,165.97,166.29,165.52,165.73,55913,0.006314894650555569
2013-01-16,165.57,166.04,165.37,165.79,49186,0.0003620346346466796
2013-01-17,165.08,167.59,164.96,166.51,88680,0.004342843356052839
2013-01-18,167.12,167.13,166.2,166.23,56525,-0.0016815806858446747
2013-01-22,166.67,167.39,166.56,166.86,55930,0.0037899296155929907
2013-01-23,167.12,167.13,166.18,166.38,49751,-0.0028766630708378926
2013-01-24,165.09,165.26,164.44,164.55,56659,-0.010998918139199287
2013-01-25,163.62,164.08,163.55,163.82,86203,-0.0044363415375267
2013-01-28,163.36,163.8,163.17,163.33,69173,-0.0029910877792698187
2013-01-29,164.08,164.36,163.83,164.09,43967,0.004653156186860796
2013-01-30,165.82,166.17,165.27,165.32,77280,0.007495886403802832
2013-01-31,164.75,164.92,163.54,164.29,34710,-0.006230341156544861
2013-02-01,165.76,165.89,164.07,164.62,96020,0.0020086432527848253
2013-02-04,164.33,165.5,164.25,165.12,72646,0.003037298019681778
2013-02-05,165.92,165.94,164.5,165.08,51806,-0.0002422480620154488
2013-02-06,165.24,165.73,165.12,165.54,47281,0.0027865277441239122
2013-02-07,164.38,166.06,164.3,164.98,64923,-0.0033828681889573886
2013-02-08,164.58,165.11,164.39,164.64,23885,-0.002060855861316546
2013-02-11,162.88,163.01,162.35,162.79,92396,-0.011236637512147651
2013-02-12,162.38,163.1,161.96,162.95,42102,0.000982861355120157
2013-02-13,162.64,162.69,161.86,162.1,42467,-0.005216324025774766
2013-02-14,162.43,162.7,161.14,161.38,39304,-0.00444170265268351
2013-02-15,159.46,159.6,157.68,158.82,278409,-0.015863180071880034
2013-02-19,158.76,158.84,157.97,158.34,114930,-0.003022289384208454
2013-02-20,156.9,156.91,153.79,154.4,345109,-0.024883162814197335
2013-02-21,154.94,156.36,154.88,155.56,120745,0.007512953367875719
2013-02-22,155.22,155.93,154.99,155.91,86612,0.002249935716122309
2013-02-25,156.55,157.58,156.36,157.36,83724,0.009300237316400617
2013-02-26,157.45,159.89,156.36,159.25,94790,0.012010676156583466
2013-02-27,158.52,158.54,157.18,157.62,57828,-0.010235478806907339
2013-02-28,157.08,157.12,155.42,156.0,71104,-0.010277883517320174
2013-03-01,156.2,156.59,155.18,155.48,52131,-0.0033333333333334103
2013-03-04,155.44,155.62,154.88,155.28,62808,-0.0012863390789811247
2013-03-05,156.08,156.37,155.21,155.55,48709,0.0017387944358577823
2013-03-06,155.19,156.27,154.65,156.22,90559,0.004307296689167295
2013-03-07,156.07,156.18,155.4,155.65,34021,-0.0036487005505057013
2013-03-08,154.61,156.18,154.39,155.68,78422,0.00019274012206871305
2013-03-11,155.8,155.96,155.65,155.96,45876,0.0017985611510791255
2013-03-12,157.07,157.64,156.99,157.18,60781,0.00782251859451133
2013-03-13,157.31,157.57,156.47,156.66,46155,-0.0033083089451584335
2013-03-14,156.03,157.15,156.03,156.73,55520,0.00044682752457547714
2013-03-15,157.22,157.67,157.01,157.01,26659,0.001786511835640825
2013-03-18,158.77,158.91,158.07,158.39,36372,0.008789249092414408
2013-03-19,158.23,159.37,158.18,159.1,60532,0.0044826062251406285
2013-03-20,158.59,158.79,158.0,158.45,37176,-0.004085480829666865
2013-03-21,159.26,159.43,159.0,159.26,27047,0.005112022720100917
2013-03-22,158.44,158.97,158.44,158.57,37732,-0.0043325379881954396
2013-03-25,157.75,158.52,157.4,158.27,32074,-0.0018919089361164598
2013-03-26,157.53,157.92,157.31,157.77,47118,-0.0031591584002022
2013-03-27,157.67,158.59,157.53,158.34,73419,0.0036128541547821857
2013-03-28,157.54,157.79,157.25,157.46,75537,-0.005557660730074465
2013-04-01,157.55,157.89,157.34,157.69,81035,0.0014606884288073108
2013-04-02,156.04,156.23,155.23,155.41,87220,-0.014458748176802594
2013-04-03,155.03,155.49,152.91,153.63,188849,-0.011453574416060763
2013-04-04,152.57,153.48,152.4,153.19,71566,-0.002864023953654815
2013-04-05,154.52,155.95,154.0,155.79,371722,0.016972387231542596
2013-04-08,154.63,155.56,154.61,155.18,27194,-0.0039155273124076295
2013-04-09,155.3,156.82,155.29,156.36,52611,0.007604072689779695
2013-04-10,155.67,155.68,153.55,153.72,96675,-0.016884113584036964
2013-04-11,153.69,154.63,153.6,153.96,39452,0.0015612802498048417
2013-04-12,151.55,151.71,146.33,146.67,426905,-0.047349961028838816
2013-04-15,138.66,139.34,133.04,133.89,667337,-0.08713438330947021
2013-04-16,137.48,137.73,134.4,135.43,194545,0.011501979236687054
2013-04-17,136.39,137.51,134.9,135.44,159494,7.383888355594337e-05
2013-04-18,136.7,137.88,136.24,136.95,94238,0.01114884819846429
2013-04-19,138.61,138.65,137.32,138.13,82020,0.008616283315078466
2013-04-22,140.85,140.93,139.92,140.53,69574,0.017374936653876905
2013-04-23,139.85,139.85,138.57,139.54,142354,-0.007044759126165312
2013-04-24,140.81,141.2,140.16,141.05,67237,0.010821269886770901
2013-04-25,142.76,144.74,142.55,144.37,131333,0.023537752570010673
2013-04-26,145.01,146.18,142.8,143.63,187280,-0.005125718639606647
2013-04-29,144.88,145.4,144.29,145.02,68039,0.009677643946250925
2013-04-30,145.0,145.55,144.33,145.49,97844,0.0032409322852020583
2013-05-01,143.32,144.25,142.12,143.85,142552,-0.011272252388480397
2013-05-02,144.75,145.1,144.4,144.61,112103,0.005283281195689993
2013-05-03,144.44,145.28,144.21,144.84,64714,0.0015904847520917809
2013-05-06,145.06,145.21,144.41,144.86,62215,0.00013808340237519978
2013-05-07,143.06,143.32,142.12,143.1,115874,-0.012149661742372087
2013-05-08,144.48,145.52,144.28,145.22,53012,0.014814814814814836
2013-05-09,144.14,145.06,143.26,143.59,34710,-0.011224349263186828
2013-05-10,140.85,142.4,139.96,142.33,70496,-0.008774984330385038
2013-05-13,141.11,141.63,140.95,141.08,76123,-0.00878240708213307
2013-05-14,140.6,141.8,140.44,140.52,46408,-0.003969379075701718
2013-05-15,139.26,139.62,136.89,137.29,121877,-0.02298605180757196
2013-05-16,135.7,137.04,135.65,136.7,171481,-0.004297472503459909
2013-05-17,135.73,135.93,133.62,133.62,195095,-0.022531089978053975
2013-05-20,133.42,137.92,133.42,137.77,179316,0.03105822481664422
2013-05-21,134.69,136.22,134.02,135.5,103214,-0.016476736589968843
2013-05-22,136.75,139.45,133.51,134.54,137875,-0.007084870848708569
2013-05-23,137.16,137.32,135.82,137.25,36942,0.020142708488182004
2013-05-24,136.71,137.09,136.24,136.37,334046,-0.00641165755919848
2013-05-28,136.25,138.15,135.41,136.08,179598,-0.002126567426853354
2013-05-29,136.67,137.47,136.26,137.44,664237,0.009994121105232123
2013-05-30,139.4,139.71,138.94,139.32,261268,0.013678696158323511
2013-05-31,138.19,138.54,136.43,136.43,479576,-0.02074361182888307
2013-06-03,137.39,139.6,137.03,139.08,49589,0.019423880378216074
2013-06-04,137.75,138.0,136.9,137.82,30468,-0.009059534081104492
2013-06-05,138.04,138.92,137.65,138.2,23978,0.0027572195617471262
2013-06-06,138.0,140.3,137.68,139.14,53946,0.006801736613603504
2013-06-07,136.64,137.16,135.76,135.87,54964,-0.02350150927123751
2013-06-10,135.95,136.77,135.57,136.51,27377,0.00471038492676823
2013-06-11,134.83,136.05,134.83,135.82,28934,-0.005054574756428121
2013-06-12,135.5,137.36,135.5,136.77,23291,0.006994551612428346
2013-06-13,135.83,136.71,135.39,136.29,32170,-0.0035095415661330343
2013-06-14,136.55,137.13,136.55,136.99,20964,0.00513610683102228
2013-06-17,136.53,136.59,136.14,136.4,33683,-0.0043068837141397864
2013-06-18,135.26,135.52,134.14,134.74,111517,-0.012170087976539512
2013-06-19,135.08,135.46,132.91,133.17,74697,-0.011652070654594171
2013-06-20,127.7,128.74,125.73,125.98,307833,-0.05399113914545306
2013-06-21,127.54,127.98,126.92,127.49,44545,0.011986029528496589
2013-06-24,126.7,127.03,125.76,126.35,73188,-0.008941877794336861
2013-06-25,126.12,126.31,125.34,125.8,81307,-0.004352987732489044
2013-06-26,122.13,122.18,120.4,120.55,105580,-0.04173290937996821
2013-06-27,121.39,121.6,118.0,118.17,107692,-0.019742845292409772
2013-06-28,117.38,121.53,116.99,121.43,111426,0.027587374122027608
2013-07-01,122.24,124.25,121.83,123.43,53451,0.016470394465947447
2013-07-02,123.66,123.8,122.13,122.42,48637,-0.008182775662318731
2013-07-03,123.0,124.07,122.87,123.05,23027,0.005146217938245323
2013-07-05,120.31,120.47,119.03,120.43,70340,-0.021292157659487887
2013-07-08,121.35,121.95,121.28,121.79,36265,0.011292867225774383
2013-07-09,123.24,125.0,122.48,122.98,126642,0.009770917152475578
2013-07-10,123.6,124.68,122.96,123.25,47363,0.0021954789396649854
2013-07-11,126.63,126.79,125.92,126.62,28610,0.02734279918864102
2013-07-12,125.9,126.63,125.74,126.49,31475,-0.0010266940451746365
2013-07-15,126.42,126.7,126.3,126.56,23641,0.0005534034311014402
2013-07-16,127.16,127.52,126.81,127.33,18655,0.006084070796460228
2013-07-17,127.52,128.14,125.14,125.73,47102,-0.012565773973140626
2013-07-18,126.48,126.88,126.21,126.4,28440,0.005328879344627335
2013-07-19,127.31,127.64,127.31,127.48,14104,0.0085443037974684
2013-07-22,130.11,131.85,130.11,131.39,46994,0.030671477878882802
2013-07-23,131.15,132.56,130.9,132.38,94835,0.007534820001522169
2013-07-24,131.77,131.92,129.51,130.11,32852,-0.017147605378455832
2013-07-25,130.23,131.25,130.23,131.18,26680,0.008223810621781569
2013-07-26,130.65,131.46,129.5,131.33,38815,0.0011434669919194729
2013-07-29,131.02,131.23,130.83,131.06,17291,-0.0020558897433945456
2013-07-30,130.48,130.73,129.77,130.63,9132,-0.003280940027468371
2013-07-31,130.24,131.27,128.68,130.39,52709,-0.001837250248794331
2013-08-01,130.41,130.41,128.85,129.07,26359,-0.010123475726666054
2013-08-02,129.2,129.59,128.78,128.78,26332,-0.0022468427984814188
2013-08-05,128.98,129.14,127.91,128.22,17278,-0.0043485013200808
2013-08-06,126.82,126.93,126.0,126.42,43434,-0.014038371548900308
2013-08-07,126.42,126.94,126.3,126.52,78596,0.0007910140800506671
2013-08-08,127.25,129.4,127.25,129.33,32878,0.022209927284223996
2013-08-09,128.98,129.71,128.76,129.31,18122,-0.00015464316090629815
2013-08-12,132.08,132.17,131.41,131.65,40683,0.01809604825612876
2013-08-13,131.02,131.08,129.92,130.24,21099,-0.010710216483099111
2013-08-14,130.17,131.53,130.1,131.44,34971,0.00921375921375911
2013-08-15,130.55,134.87,130.45,134.26,85300,0.021454656116859372
2013-08-16,135.04,135.83,134.0,135.18,156892,0.006852375986891257
2013-08-19,134.96,135.03,134.13,134.53,36579,-0.004808403610001566
2013-08-20,134.82,135.63,134.82,135.06,15082,0.003939641715602571
2013-08-21,134.34,135.75,134.13,134.69,61483,-0.002739523174885239
2013-08-22,135.22,135.9,134.99,135.37,23121,0.005048630187838743
2013-08-23,135.09,137.81,135.08,137.53,135287,0.015956268006205088
2013-08-26,137.57,138.15,136.86,138.15,29514,0.004508107322038768
2013-08-27,139.63,140.19,139.25,139.43,46578,0.009265291349981997
2013-08-28,139.92,140.1,139.36,139.41,54108,-0.00014344115326692108
2013-08-29,138.69,139.18,137.77,138.59,64292,-0.005881930994907081
2013-08-30,137.29,138.21,137.1,137.26,28115,-0.00959665199509352
2013-09-03,138.12,139.39,137.72,139.04,31125,0.01296808975666619
2013-09-04,137.26,137.39,136.47,137.25,21150,-0.01287399309551207
2013-09-05,136.73,136.87,134.43,134.73,38472,-0.018360655737704956
2013-09-06,135.96,136.91,135.96,136.77,33246,0.015141393898909117
2013-09-09,136.71,136.87,136.35,136.54,31546,-0.0016816553337721807
2013-09-10,134.43,134.5,133.71,134.28,30471,-0.016551926175479625
2013-09-11,134.14,134.33,133.85,134.24,17192,-0.0002978850163836144
2013-09-12,131.18,131.25,130.14,130.14,81818,-0.030542312276519823
2013-09-13,129.68,130.4,128.73,130.27,41034,0.0009989242354389027
2013-09-16,130.01,130.22,128.84,128.9,24127,-0.010516619329085763
2013-09-17,129.26,129.38,128.57,129.0,21394,0.0007757951900697613
2013-09-18,127.82,134.6,127.67,134.57,66616,0.043178294573643416
2013-09-19,134.53,135.28,134.0,134.43,51279,-0.001040350746823071
2013-09-20,133.2,133.4,130.44,130.51,54410,-0.02916015770289382
2013-09-23,130.0,130.89,129.82,129.98,80561,-0.0040609914949045756
2013-09-24,128.9,130.51,128.85,130.22,58592,0.001846437913525234
2013-09-25,129.99,131.7,129.99,131.27,28702,0.008063277530333313
2013-09-26,131.07,131.33,129.86,130.24,32255,-0.00784642340214825
2013-09-27,131.53,132.19,131.45,131.58,24709,0.010288697788697787
2013-09-30,130.38,131.58,130.38,130.72,18995,-0.0065359477124183885
2013-10-01,127.72,127.72,126.25,126.98,81959,-0.028610771113831035
2013-10-02,127.77,130.18,127.77,129.55,38838,0.02023940778075284
2013-10-03,129.25,130.14,128.76,129.61,20594,0.00046314164415295345
2013-10-04,129.55,129.56,128.47,128.94,21917,-0.005169354216495781
2013-10-07,129.72,130.7,129.62,130.15,20151,0.009384209709942581
2013-10-08,130.24,130.94,129.72,129.84,57528,-0.0023818670764502725
2013-10-09,128.71,129.12,127.53,128.56,33668,-0.009858287122612497
2013-10-10,127.81,128.19,126.5,126.72,26278,-0.01431238332296203
2013-10-11,124.86,125.16,124.3,124.96,76955,-0.01388888888888895
2013-10-14,126.27,126.61,125.25,125.25,39490,0.0023207426376441465
2013-10-15,124.61,126.65,124.61,126.11,61161,0.0068662674650699085
2013-10-16,125.87,126.28,124.91,125.99,42445,-0.0009515502339227933
2013-10-17,129.44,130.3,129.36,129.9,45835,0.031034209064211504
2013-10-18,129.38,129.69,129.08,129.37,20044,-0.004080061585835293
2013-10-21,129.59,129.75,129.35,129.45,20579,0.0006183813867202126
2013-10-22,130.73,132.31,130.69,131.87,38344,0.018694476631904378
2013-10-23,131.08,131.5,130.89,131.16,172964,-0.005384090392052787
2013-10-24,131.98,133.0,131.98,132.46,35966,0.009911558401951792
2013-10-25,132.38,133.49,132.32,132.99,48487,0.0040012079118223465
2013-10-28,132.95,133.97,132.7,133.12,22483,0.0009775171065493637
2013-10-29,132.67,133.06,132.17,132.3,20303,-0.0061598557692307265
2013-10-30,133.34,133.78,131.38,132.12,66255,-0.0013605442176871652
2013-10-31,130.31,130.94,129.92,130.23,50959,-0.01430517711171675
2013-11-01,129.38,129.48,128.6,129.46,34316,-0.005912616140674065
2013-11-04,129.68,129.98,129.24,129.27,13065,-0.0014676347906689147
2013-11-05,129.22,129.3,128.47,128.99,18681,-0.002166009128181323
2013-11-06,129.57,129.92,129.54,129.64,16508,0.00503915032173019
2013-11-07,128.68,129.27,128.39,128.59,22286,-0.008099352051835762
2013-11-08,126.82,126.82,126.15,126.73,22507,-0.014464577338828777
2013-11-11,126.36,126.36,126.09,126.28,27512,-0.003550856150871917
2013-11-12,125.97,126.09,124.26,124.83,32911,-0.011482420019005457
2013-11-13,125.33,125.59,124.8,125.29,10063,0.0036850116157975954
2013-11-14,126.31,127.3,126.31,126.72,27608,0.0114135206321333
2013-11-15,126.66,126.87,126.56,126.71,40573,-7.891414141414366e-05
2013-11-18,126.15,126.17,124.95,125.31,10603,-0.011048851708625906
2013-11-19,125.32,125.73,125.25,125.31,15014,0.0
2013-11-20,124.0,124.56,122.18,122.48,60229,-0.022583991700582562
2013-11-21,122.1,122.66,121.71,122.15,23317,-0.002694317439581928
2013-11-22,122.54,122.67,122.23,122.25,21664,0.0008186655751125649
2013-11-25,121.52,123.36,121.47,122.79,329514,0.004417177914110448
2013-11-26,122.3,122.6,121.99,122.25,36865,-0.004397752259956089
2013-11-27,122.83,122.83,121.61,121.8,34264,-0.0036809815950920033
2013-11-29,123.01,123.4,123.0,123.04,8462,0.010180623973727432
2013-12-02,121.5,121.62,119.8,120.0,54259,-0.024707412223667125
2013-12-03,119.9,120.6,119.65,120.24,41864,0.0020000000000000018
2013-12-04,120.59,123.04,120.07,122.28,129601,0.016966067864271572
2013-12-05,120.44,121.53,119.7,120.66,63612,-0.013248282630029529
2013-12-06,121.12,121.55,120.37,120.82,39485,0.0013260401127133115
2013-12-09,121.21,122.26,121.16,122.04,58057,0.010097665949346135
2013-12-10,124.49,124.65,123.87,124.12,43643,0.017043592264831098
2013-12-11,123.88,123.92,122.98,123.36,52374,-0.006123106670963607
2013-12-12,120.96,121.04,120.37,120.6,36976,-0.02237354085603116
2013-12-13,121.19,121.77,121.19,121.69,32982,0.00903814262023217
2013-12-16,121.46,123.06,121.2,121.93,131849,0.0019722245048896525
2013-12-17,121.25,122.12,120.77,120.93,117554,-0.008201427048306398
2013-12-18,121.29,122.38,119.51,119.89,105694,-0.008600016538493405
2013-12-19,118.24,118.29,116.87,117.05,91797,-0.023688381015931292
2013-12-20,117.6,118.61,117.35,118.22,76325,0.00999572832123019
2013-12-23,117.83,118.35,117.71,117.86,58164,-0.0030451700219928934
2013-12-24,118.02,118.5,118.02,118.34,18353,0.0040726285423384745
2013-12-26,119.55,119.55,118.95,118.99,87747,0.005492648301504088
2013-12-27,119.63,119.69,119.18,119.37,54553,0.003193545676107412
2013-12-30,118.61,118.66,117.43,117.64,102231,-0.01449275362318847
2013-12-31,116.85,119.26,116.72,118.36,116765,0.006120367222033352
2014-01-02,120.2,121.0,120.1,120.26,33755,0.016052720513687113
2014-01-03,120.99,121.93,120.94,121.72,40268,0.012140362547812922
2014-01-06,122.04,122.69,119.67,121.73,72407,8.2155767334946e-05
2014-01-07,120.86,121.16,120.54,121.16,23034,-0.004682494044196184
2014-01-08,120.24,122.0,119.91,120.45,49266,-0.00586001980851758
