Date,Open,High,Low,Close,Volume,IJS Percent Change
2011-11-16,67.8,69.15,67.38,67.48,51606,-0.016756520472096637
2011-11-17,67.36,67.9,66.28,66.64,86916,-0.012448132780083054
2011-11-18,66.84,67.23,66.47,67.0,18264,0.005402160864345751
2011-11-21,65.63,65.92,64.91,65.26,36648,-0.02597014925373131
2011-11-22,65.13,65.49,64.43,64.77,96911,-0.007508427827153108
2011-11-23,,,,62.74,0,-0.03134167052647818
2011-11-25,62.16,63.25,61.93,61.93,72045,-0.012910423971947749
2011-11-28,64.26,64.82,63.99,64.75,34449,0.04553528176974009
2011-11-29,64.8,65.1,64.27,64.71,14062,-0.0006177606177607542
2011-11-30,67.22,68.62,67.13,68.62,28492,0.06042342760006192
2011-12-01,68.43,68.98,68.0,68.11,11933,-0.007432235499854389
2011-12-02,68.95,69.62,68.32,68.41,17746,0.004404639553663214
2011-12-05,69.69,70.05,69.02,69.38,56166,0.0141792135652683
2011-12-06,69.46,69.96,68.94,69.43,11008,0.0007206687806284862
2011-12-07,69.04,69.65,67.92,69.52,15291,0.0012962696240816918
2011-12-08,68.83,68.83,67.08,67.17,17465,-0.03380322209436126
2011-12-09,67.2,69.58,67.2,69.31,13872,0.03185946106892956
2011-12-12,68.31,68.37,67.53,68.27,11283,-0.015005049776367185
2011-12-13,68.96,69.22,66.86,67.13,27199,-0.016698403398271555
2011-12-14,66.66,66.83,66.14,66.21,8080,-0.013704751973782292
2011-12-15,67.24,67.28,66.73,66.99,13634,0.011780697779791627
2011-12-16,67.58,68.59,67.18,67.65,21988,0.009852216748768683
2011-12-19,68.21,68.54,66.21,66.35,42018,-0.01921655580192183
2011-12-20,67.82,69.37,67.75,69.29,13197,0.04431047475508687
2011-12-21,69.09,70.35,68.75,70.14,159168,0.012267282436137839
2011-12-22,70.32,70.89,70.08,70.47,41406,0.0047048759623609104
2011-12-23,,,,70.69,0,0.003121895842202349
2011-12-27,70.32,71.34,70.19,70.95,34799,0.003678030838873969
2011-12-28,71.0,71.02,69.39,69.42,29216,-0.021564482029598375
2011-12-29,69.91,70.62,69.74,70.43,33557,0.0145491212906943
2011-12-30,,,,69.76,0,-0.00951299162288799
2012-01-03,71.77,71.93,71.08,71.35,62588,0.02279243119266039
2012-01-04,71.07,71.15,70.5,70.82,145518,-0.007428170988086902
2012-01-05,70.29,71.69,69.62,71.42,127725,0.008472182999152977
2012-01-06,71.18,71.69,70.69,71.19,57786,-0.0032203864463735687
2012-01-09,71.54,71.54,70.86,71.41,66077,0.0030903216743924933
2012-01-10,72.34,72.7,72.21,72.49,40140,0.015123932222377734
2012-01-11,72.21,73.0,72.11,72.84,8272,0.004828252172713654
2012-01-12,73.13,73.44,72.33,73.37,762946,0.0072762218561230885
2012-01-13,,,,72.61,0,-0.010358457135068888
2012-01-17,73.51,73.54,72.61,72.71,59950,0.001377220768489007
2012-01-18,72.75,74.13,72.55,74.13,36293,0.01952963828909371
2012-01-19,74.48,74.7,74.03,74.54,44240,0.00553082422770812
2012-01-20,74.59,75.0,74.39,74.83,33277,0.0038905285752615093
2012-01-23,74.88,75.34,74.2,74.65,23282,-0.002405452358679616
2012-01-24,74.22,75.25,73.92,75.16,34226,0.0068318821165438415
2012-01-25,75.1,75.95,74.72,75.79,133103,0.00838211814795109
2012-01-26,76.3,76.3,75.14,75.5,33060,-0.0038263623169284555
2012-01-27,75.21,75.91,75.21,75.87,52398,0.004900662251655641
2012-01-30,75.3,75.58,74.83,75.34,62372,-0.006985633320152895
2012-01-31,75.85,75.93,74.85,75.26,21566,-0.00106185293336869
2012-02-01,75.99,77.12,75.83,77.12,97746,0.024714323677916594
2012-02-03,78.86,79.5,78.66,79.16,231812,0.026452282157676255
2012-02-06,78.88,79.16,78.6,78.96,116407,-0.002526528549772644
2012-02-07,78.92,79.22,78.38,78.82,131527,-0.0017730496453900457
2012-02-08,79.05,79.5,78.35,78.99,84898,0.002156812991626511
2012-02-09,79.33,79.33,78.1,78.6,55973,-0.00493733383972661
2012-02-10,77.84,77.92,77.28,77.4,75358,-0.015267175572518887
2012-02-13,78.25,78.6,77.93,78.49,35093,0.014082687338501154
2012-02-14,78.18,78.18,77.35,77.9,76585,-0.007516881131354181
2012-02-15,78.48,78.48,77.09,77.22,43236,-0.008729139922978302
2012-02-16,77.35,78.87,77.35,78.87,65505,0.021367521367521514
2012-02-17,79.25,79.33,78.89,78.95,30734,0.0010143273741600733
2012-02-21,79.13,79.23,78.27,78.47,21759,-0.006079797340088677
2012-02-22,78.3,78.52,77.6,77.64,36523,-0.010577290684337992
2012-02-23,77.78,78.74,77.24,78.74,77550,0.014167954662545057
2012-02-24,78.77,78.78,78.2,78.32,71331,-0.005334010668021305
2012-02-27,77.61,78.5,76.94,78.07,42929,-0.0031920326864146586
2012-02-28,78.13,78.52,77.38,77.72,98707,-0.00448315614192385
2012-02-29,77.98,78.45,76.56,76.56,56927,-0.01492537313432829
2012-03-01,76.95,77.9,76.92,76.94,52499,0.004963427377220331
2012-03-02,76.92,77.04,75.32,75.66,57472,-0.01663634000519887
2012-03-05,75.35,75.86,74.84,75.79,182805,0.00171821305841946
2012-03-06,74.8,75.02,73.99,74.16,54922,-0.021506795091700837
2012-03-07,74.42,74.97,74.27,74.96,56296,0.010787486515641875
2012-03-08,75.5,75.93,74.78,75.75,45303,0.010538954108858078
2012-03-09,75.83,77.37,75.71,76.78,46489,0.013597359735973535
2012-03-12,77.01,77.12,76.44,76.79,22990,0.00013024225058622108
2012-03-13,77.4,78.59,77.2,78.59,48039,0.023440552155228556
2012-03-14,78.57,78.76,77.7,78.01,22908,-0.0073800738007380184
2012-03-15,77.89,78.84,77.68,78.84,31059,0.01063966158184848
2012-03-16,78.91,78.92,78.4,78.65,17991,-0.0024099441907661223
2012-03-19,78.58,80.13,78.48,79.49,48393,0.010680228862046892
2012-03-20,78.89,78.98,78.32,78.69,35114,-0.010064159013712382
2012-03-21,78.9,79.14,78.46,78.6,55411,-0.001143728555089596
2012-03-22,77.79,77.99,77.17,77.69,61356,-0.011577608142493645
2012-03-23,77.72,78.51,77.09,78.47,26470,0.010039902175312143
2012-03-26,79.13,79.89,79.09,79.86,38987,0.017713775965337186
2012-03-27,79.99,80.17,79.32,79.35,46169,-0.00638617580766343
2012-03-28,79.3,79.44,78.32,78.94,28584,-0.005166981726527964
2012-03-29,78.56,78.96,77.78,78.85,56442,-0.0011401064099316738
2012-03-30,79.41,79.41,78.34,78.5,44417,-0.004438807863030969
2012-04-02,78.13,79.6,78.08,79.6,181460,0.014012738853503182
2012-04-03,79.44,79.66,78.61,79.03,26173,-0.007160804020100442
2012-04-04,78.01,78.1,77.32,77.67,79371,-0.017208654941161527
2012-04-05,77.36,77.78,77.14,77.38,75359,-0.00373374533281845
2012-04-09,75.86,76.25,75.51,76.01,32188,-0.01770483329025574
2012-04-10,75.73,75.8,74.02,74.16,79425,-0.024338902775950633
2012-04-11,74.84,75.35,74.75,75.24,33803,0.014563106796116498
2012-04-12,75.42,76.75,75.3,76.53,83527,0.01714513556618824
2012-04-13,76.11,76.19,75.26,75.27,27669,-0.01646413171305372
2012-04-16,75.7,76.16,74.88,75.64,39264,0.004915637039989429
2012-04-17,76.37,77.5,76.31,76.88,22745,0.016393442622950838
2012-04-18,76.47,76.47,75.7,76.04,69501,-0.01092611862643067
2012-04-19,76.18,76.64,75.11,75.51,75997,-0.006970015781167849
2012-04-20,76.11,76.81,76.02,76.11,37199,0.007945967421533418
2012-04-23,74.96,75.0,74.25,74.92,78920,-0.0156352647483905
2012-04-24,74.97,75.87,74.72,75.67,39976,0.010010678056593614
2012-04-25,76.76,77.24,76.38,76.76,37531,0.014404651777454758
2012-04-26,76.66,77.42,76.49,77.23,45658,0.006122980719124538
2012-04-27,77.43,78.13,76.68,78.04,65026,0.010488152272432938
2012-04-30,77.94,77.95,77.07,77.07,32016,-0.012429523321373814
2012-05-01,77.09,78.55,76.86,77.03,50166,-0.0005190086933954952
2012-05-02,76.36,77.36,76.19,77.32,94651,0.003764766973906264
2012-05-03,77.19,77.33,75.85,76.3,162810,-0.013191929643041833
2012-05-04,75.81,75.83,74.59,74.71,100410,-0.020838794233289715
2012-05-07,74.33,75.28,74.3,75.0,157233,0.0038816758131441365
2012-05-08,74.4,75.1,73.92,75.02,98918,0.0002666666666666373
2012-05-09,73.99,74.94,73.78,74.57,122003,-0.0059984004265529745
2012-05-10,75.18,75.43,74.62,74.95,119314,0.005095883062893991
2012-05-11,74.25,75.31,74.24,74.65,92590,-0.004002668445630353
2012-05-14,73.8,74.3,73.46,73.7,41436,-0.012726054922973962
2012-05-15,73.61,74.3,73.49,73.71,97381,0.00013568521031204206
2012-05-16,73.99,74.32,73.01,73.07,45562,-0.008682675349341973
2012-05-17,73.11,73.21,71.44,71.45,110932,-0.02217052141781839
2012-05-18,71.48,71.94,70.69,70.86,128984,-0.008257522743177148
2012-05-21,71.07,72.16,70.6,72.1,113346,0.01749929438329101
2012-05-22,72.16,72.64,71.05,71.56,527403,-0.00748959778085978
2012-05-23,70.79,72.07,70.29,71.96,78120,0.005589714924538747
2012-05-24,71.95,72.2,71.06,72.12,79910,0.0022234574763759785
2012-05-25,72.1,72.35,71.79,72.05,37583,-0.0009706045479757064
2012-05-29,72.71,73.36,72.36,73.1,25419,0.014573213046495503
2012-05-30,72.48,72.48,71.61,71.72,36368,-0.01887824897400814
2012-05-31,71.7,71.88,70.57,71.54,47637,-0.0025097601784717094
2012-06-01,70.01,70.33,69.22,69.3,224675,-0.03131115459882594
2012-06-04,69.47,69.76,68.46,69.04,142132,-0.0037518037518036174
2012-06-05,68.6,69.65,68.53,69.61,69476,0.0082560834298957
2012-06-06,70.14,71.47,70.1,71.46,100110,0.0265766412871713
2012-06-07,72.68,72.68,70.97,70.97,117510,-0.006856982927511801
2012-06-08,70.86,71.98,70.38,71.88,57610,0.012822319289840678
2012-06-11,72.76,72.76,70.02,70.02,91716,-0.025876460767946585
2012-06-12,70.31,70.98,69.67,70.92,162836,0.01285347043701801
2012-06-13,70.86,71.25,69.73,70.04,52254,-0.012408347433728095
2012-06-14,70.15,71.22,70.06,71.01,30899,0.013849229011993147
2012-06-15,71.2,72.04,70.92,71.98,15805,0.013660047880580173
2012-06-18,71.55,72.15,71.21,71.83,18397,-0.0020839121978327713
2012-06-19,71.76,73.17,71.65,72.84,20325,0.014060977307531752
2012-06-20,72.77,73.21,72.24,72.67,38778,-0.002333882482152716
2012-06-21,72.49,72.66,70.67,70.78,37388,-0.02600798128526216
2012-06-22,71.24,71.75,70.92,71.57,46088,0.011161345012715262
2012-06-25,70.55,70.81,70.25,70.48,57563,-0.01522984490708379
2012-06-26,70.57,71.07,69.92,70.79,18506,0.004398410896708338
2012-06-27,70.92,71.85,70.89,71.78,39462,0.013985026133634726
2012-06-28,71.27,72.03,70.85,72.03,24393,0.0034828643076065813
2012-06-29,73.56,74.33,73.22,74.33,34017,0.03193113980285989
2012-07-02,74.52,75.0,73.86,74.97,98799,0.00861025158078843
2012-07-03,75.03,76.0,74.94,75.93,39027,0.012805122048819673
2012-07-05,75.95,76.2,75.53,75.95,35200,0.0002634005004609197
2012-07-06,75.21,75.45,74.9,75.22,45787,-0.009611586570111963
2012-07-09,75.06,75.1,74.55,74.93,66622,-0.0038553576176547644
2012-07-10,75.46,75.68,74.0,74.18,84381,-0.010009342052582415
2012-07-11,74.45,74.62,73.75,74.07,73113,-0.0014828794823403824
2012-07-12,73.56,74.23,72.99,73.97,50148,-0.001350074254083844
2012-07-13,74.29,75.25,74.29,75.04,55956,0.014465323779910833
2012-07-16,74.81,75.02,74.39,74.67,29978,-0.004930703624733579
2012-07-17,75.05,75.29,73.94,74.98,54732,0.0041516003749833
2012-07-18,74.82,75.77,74.8,75.42,53042,0.0058682315284075415
2012-07-19,75.72,75.8,74.92,75.11,34613,-0.004110315566162814
2012-07-20,74.58,74.58,74.14,74.25,52879,-0.011449873518839082
2012-07-23,72.97,73.2,72.59,72.94,20883,-0.017643097643097683
2012-07-24,73.24,73.24,71.62,71.83,21493,-0.015217987386893284
2012-07-25,72.25,72.55,71.72,71.91,56009,0.0011137407768342378
2012-07-26,73.14,73.3,72.23,72.6,33763,0.009595327492699202
2012-07-27,73.07,74.72,72.62,74.52,35619,0.026446280991735627
2012-07-30,74.65,74.97,74.07,74.29,29890,-0.0030864197530863224
2012-07-31,74.08,74.6,73.82,73.82,32857,-0.006326558083187717
2012-08-01,74.13,74.35,72.59,72.59,38231,-0.016662151178542306
2012-08-02,71.92,72.74,71.92,72.3,23711,-0.003995040639206637
2012-08-03,73.93,74.65,73.44,74.3,59727,0.027662517289073207
2012-08-06,74.44,75.24,74.31,74.77,36343,0.006325706594885627
2012-08-07,75.35,76.04,75.21,75.43,41062,0.008827069680353183
2012-08-08,75.13,75.93,75.13,75.66,28896,0.0030491846745326345
2012-08-09,75.54,76.16,75.54,75.8,25446,0.0018503832936822562
2012-08-10,75.53,75.72,75.3,75.7,27396,-0.0013192612137202797
2012-08-13,75.57,75.58,74.61,75.41,29546,-0.0038309114927345123
2012-08-14,75.94,76.05,74.98,75.24,19698,-0.002254342925341435
2012-08-15,75.09,76.0,75.04,75.98,68594,0.009835194045720419
2012-08-16,75.91,76.88,75.52,76.74,54422,0.010002632271650214
2012-08-17,76.93,77.5,76.67,77.47,13140,0.009512640083398471
2012-08-20,77.29,77.4,76.82,77.25,30486,-0.002839808958306378
2012-08-21,77.77,78.54,77.2,77.3,19002,0.0006472491909383926
2012-08-22,77.14,77.32,76.62,76.95,26442,-0.004527813712807194
2012-08-23,76.88,76.88,76.1,76.32,95157,-0.008187134502924076
2012-08-24,76.05,76.73,75.96,76.46,24535,0.0018343815513626183
2012-08-27,76.8,77.05,76.34,76.61,13019,0.0019618100967826457
2012-08-28,76.59,77.14,76.59,77.0,19679,0.005090719227254903
2012-08-29,77.1,77.61,76.89,77.33,16000,0.004285714285714226
2012-08-30,76.88,76.96,76.57,76.61,10046,-0.009310746152851435
2012-08-31,77.2,77.2,76.36,76.83,10585,0.0028716877692207543
2012-09-04,76.82,77.86,76.33,77.64,26419,0.010542756735650194
2012-09-05,77.68,77.98,77.36,77.53,37816,-0.0014167954662545057
2012-09-06,78.03,79.36,78.03,79.13,39132,0.020637172707339113
2012-09-07,79.37,80.02,79.32,79.84,11596,0.008972576772400043
2012-09-10,79.8,80.16,79.58,79.61,41429,-0.0028807615230461714
2012-09-11,79.63,80.3,79.6,79.89,50493,0.003517146087175016
2012-09-12,80.26,80.35,79.77,80.33,34946,0.005507572912754943
2012-09-13,80.47,81.99,80.06,81.25,46554,0.01145275737582474
2012-09-14,81.74,82.69,81.74,82.24,24492,0.012184615384615238
2012-09-17,81.87,81.97,81.3,81.57,26874,-0.008146887159533045
2012-09-18,81.43,81.49,81.13,81.31,18183,-0.003187446365085056
2012-09-19,81.65,81.67,81.26,81.27,23785,-0.0004919444102816639
2012-09-20,80.86,81.06,80.31,80.89,29472,-0.004675772117632482
2012-09-21,81.67,81.7,81.03,81.03,27599,0.0017307454567931924
2012-09-24,80.69,81.44,80.68,80.88,29650,-0.001851166234727919
2012-09-25,81.34,81.34,79.41,79.49,34689,-0.017185954500494538
2012-09-26,79.57,79.63,78.62,78.89,56668,-0.007548119260284203
2012-09-27,79.3,79.97,78.82,79.7,29305,0.01026746102167575
2012-09-28,79.43,79.49,78.92,79.0,27470,-0.008782936010037656
2012-10-01,79.59,80.16,79.04,79.38,89269,0.004810126582278418
2012-10-02,79.77,79.87,79.15,79.48,29793,0.0012597631645252516
2012-10-03,79.68,79.79,78.99,79.3,112887,-0.002264720684449051
2012-10-04,79.63,79.96,78.92,79.87,31741,0.007187894073140022
2012-10-05,80.33,80.99,79.78,79.89,52903,0.00025040691123079384
2012-10-08,79.49,79.7,79.33,79.48,28854,-0.005132056577794475
2012-10-09,79.54,79.55,78.42,78.43,37149,-0.013210870659285279
2012-10-10,78.54,78.64,78.09,78.31,32882,-0.0015300267754686514
2012-10-11,78.85,79.15,78.49,78.51,18499,0.002553952241093116
2012-10-12,78.44,78.58,77.5,77.69,25507,-0.01044452935931739
2012-10-15,77.93,78.13,77.42,78.08,25473,0.0050199510876560716
2012-10-16,78.51,78.82,78.44,78.59,42984,0.006531762295082011
2012-10-17,78.74,79.47,78.67,79.42,23774,0.010561140094159649
2012-10-18,79.29,79.63,79.1,79.13,19436,-0.0036514731805591394
2012-10-19,78.53,78.58,77.36,77.76,18733,-0.017313281941109482
2012-10-22,77.57,77.83,77.34,77.65,33691,-0.001414609053497884
2012-10-23,76.96,77.24,76.35,77.22,16835,-0.0055376690276884855
2012-10-24,77.59,77.61,76.94,77.12,12612,-0.0012950012950012635
2012-10-25,77.84,78.02,76.87,77.35,33030,0.002982365145228094
2012-10-26,77.28,77.7,76.41,76.94,23663,-0.005300581771169988
2012-10-31,76.88,77.45,76.74,77.45,39360,0.00662854172082139
2012-11-01,77.63,78.63,77.63,78.45,32049,0.01291155584247905
2012-11-02,78.88,78.88,77.55,77.6,24478,-0.01083492670490771
2012-11-05,77.52,78.26,77.44,78.08,73862,0.006185567010309256
2012-11-06,78.39,79.17,78.39,78.93,33071,0.010886270491803351
2012-11-07,77.95,77.95,76.63,77.09,36512,-0.023311795261624302
2012-11-08,76.89,77.04,75.75,75.75,12492,-0.01738228045142043
2012-11-09,75.51,76.44,75.34,75.78,43698,0.0003960396039603964
2012-11-12,76.01,76.07,75.53,75.72,15607,-0.0007917656373713777
2012-11-13,75.28,75.99,75.14,75.32,32406,-0.005282620179609121
2012-11-14,75.45,75.53,73.78,73.95,32052,-0.01818906001062126
2012-11-15,73.79,74.15,73.07,73.5,55402,-0.006085192697768749
2012-11-16,73.58,74.15,72.9,74.12,21743,0.008435374149659891
2012-11-19,74.89,75.72,74.85,75.72,15533,0.021586616297895267
2012-11-20,75.65,76.01,75.32,76.01,11556,0.0038298996302166266
2012-11-21,76.11,76.36,75.86,76.31,31669,0.003946849098802829
2012-11-23,76.58,77.19,76.48,77.19,23617,0.01153190931725856
2012-11-26,76.91,77.48,76.8,77.48,65585,0.003756963337219865
2012-11-27,77.45,78.1,77.34,77.5,48045,0.0002581311306142364
2012-11-28,77.15,77.99,76.52,77.96,67050,0.0059354838709677615
2012-11-29,78.59,78.98,78.35,78.86,58368,0.011544381734222675
2012-11-30,79.03,79.03,78.44,78.73,59168,-0.0016484909967029449
2012-12-03,79.2,79.3,78.46,78.7,64249,-0.0003810491553410955
2012-12-04,78.72,78.95,78.14,78.87,113158,0.0021601016518424387
2012-12-05,79.26,79.26,78.16,78.68,128397,-0.0024090275136300354
2012-12-06,78.54,78.9,78.37,78.75,48596,0.000889679715302405
2012-12-07,79.1,79.21,78.59,78.89,54736,0.001777777777777878
2012-12-10,79.07,79.41,78.96,79.29,99628,0.0050703511218153086
2012-12-11,79.82,80.14,79.56,79.94,103966,0.00819775507630216
2012-12-12,80.24,80.46,79.38,79.58,121245,-0.004503377533149888
2012-12-13,79.57,79.79,78.76,79.09,79512,-0.0061573259612967
2012-12-14,78.93,79.38,78.76,79.04,49508,-0.0006321911746112185
2012-12-17,79.28,80.17,79.23,80.16,100108,0.014170040485829816
2012-12-18,80.37,81.48,80.21,81.43,107763,0.01584331337325362
2012-12-19,80.96,81.35,80.56,80.86,86173,-0.006999877195137061
2012-12-20,80.93,81.44,80.64,81.44,269694,0.007172891417264404
2012-12-21,80.17,80.94,79.5,80.89,275495,-0.006753438113948906
2012-12-24,80.74,80.79,80.24,80.56,82069,-0.0040796142910124455
2012-12-26,80.76,80.76,79.92,79.92,101397,-0.00794438927507446
2012-12-27,80.07,80.1,79.0,80.02,403393,0.0012512512512512508
2012-12-28,79.62,80.18,79.34,79.37,123323,-0.00812296925768552
2012-12-31,79.4,81.0,79.22,80.91,183562,0.019402797026584206
2013-01-02,83.01,83.61,82.42,83.13,583246,0.027437893956247628
2013-01-03,83.12,83.57,82.75,83.02,325307,-0.0013232286779742974
2013-01-04,83.36,83.89,83.17,83.67,309453,0.00782943868947239
2013-01-07,83.22,83.34,82.99,83.18,212660,-0.005856340384845171
2013-01-08,83.09,83.23,82.62,82.86,121751,-0.0038470786246694866
2013-01-09,83.1,83.32,82.97,83.1,129596,0.002896451846488013
2013-01-10,83.46,83.47,82.8,83.2,91997,0.001203369434416457
2013-01-11,83.07,83.24,82.77,83.14,85860,-0.0007211538461538991
2013-01-14,83.0,83.24,82.83,83.12,236237,-0.00024055809477985246
2013-01-15,82.63,83.57,82.63,83.49,69005,0.004451395572665939
2013-01-16,83.3,83.48,83.05,83.27,71137,-0.0026350461133070047
2013-01-17,83.63,84.25,83.59,84.07,131066,0.009607301549177327
2013-01-18,84.09,84.44,83.88,84.4,96198,0.003925300344950866
2013-01-22,84.47,85.13,84.27,85.06,79027,0.00781990521327014
2013-01-23,85.02,85.1,84.81,84.88,160127,-0.0021161533035505276
2013-01-24,84.91,85.74,84.91,85.41,219106,0.006244109330820091
2013-01-25,85.78,85.78,85.3,85.72,109252,0.003629551574757084
2013-01-28,85.69,85.96,85.19,85.8,132104,0.0009332711152589823
2013-01-29,85.67,86.02,85.56,85.95,120216,0.0017482517482518833
2013-01-30,85.88,85.88,84.6,84.91,95613,-0.012100058173356687
2013-01-31,84.72,85.38,84.7,85.24,117419,0.0038864680249675043
2013-02-01,85.71,86.48,85.61,86.22,97440,0.011496949788831534
2013-02-04,85.71,85.87,84.97,85.1,65856,-0.012990025516121606
2013-02-05,85.49,86.09,85.41,85.83,152143,0.008578143360752133
2013-02-06,85.36,86.25,85.35,86.21,99363,0.0044273564021903855
2013-02-07,86.22,86.31,85.6,86.16,68514,-0.0005799791207515836
2013-02-08,86.31,86.87,86.25,86.7,67302,0.0062674094707522165
2013-02-11,86.61,86.65,86.26,86.6,143932,-0.0011534025374856371
2013-02-12,86.62,87.12,86.62,86.96,120027,0.004157043879907674
2013-02-13,87.06,87.37,86.88,87.27,61589,0.0035648574057038918
2013-02-14,87.15,87.72,87.1,87.54,74476,0.003093846682708845
2013-02-15,87.6,87.83,87.34,87.56,77108,0.00022846698652045916
2013-02-19,87.81,88.55,87.73,88.55,144410,0.011306532663316604
2013-02-20,88.66,88.66,86.99,87.06,78115,-0.016826651609260224
2013-02-21,86.89,87.13,85.94,86.42,68930,-0.007351252010108
2013-02-22,86.88,87.2,86.75,87.17,78629,0.008678546632723938
2013-02-25,87.6,87.62,85.27,85.36,125046,-0.020764024320293673
2013-02-26,85.83,85.93,85.2,85.6,72608,0.002811621368322248
2013-02-27,85.64,87.0,85.6,86.51,92189,0.010630841121495482
2013-02-28,86.55,87.14,86.41,86.63,71634,0.0013871228759680942
2013-03-01,86.16,87.09,85.52,86.87,153132,0.0027704028627497657
2013-03-04,86.78,86.96,86.09,86.73,110867,-0.0016116035455278066
2013-03-05,87.24,87.99,87.24,87.68,97661,0.01095353395595522
2013-03-06,87.9,88.02,87.63,87.98,40447,0.003421532846715314
2013-03-07,87.87,88.46,87.87,88.46,44291,0.005455785405773961
2013-03-08,89.09,89.19,88.51,89.15,135259,0.007800135654533191
2013-03-11,88.88,89.12,88.75,89.06,76465,-0.0010095344924285765
2013-03-12,88.85,89.05,88.58,88.77,53556,-0.003256231753873906
2013-03-13,88.86,89.44,88.65,89.31,91439,0.006083136194660499
2013-03-14,89.44,90.39,89.44,90.37,45369,0.011868771694099278
2013-03-15,90.26,90.7,90.05,90.56,128395,0.002102467633064098
2013-03-18,89.79,90.38,89.58,89.93,211308,-0.006956713780918666
2013-03-19,90.16,90.38,89.14,89.84,83486,-0.0010007783831869066
2013-03-20,90.44,90.54,90.19,90.54,86083,0.007791629563668856
2013-03-21,89.87,90.3,89.4,89.74,77371,-0.008835873647006998
2013-03-22,90.08,90.14,89.76,89.94,115323,0.002228660574994379
2013-03-25,89.89,90.41,89.15,89.68,143458,-0.002890816099621829
2013-03-26,89.98,90.18,89.67,90.02,69818,0.003791257805530579
2013-03-27,89.54,90.07,89.1,90.0,67662,-0.00022217285047765323
2013-03-28,89.86,90.22,89.73,89.93,139930,-0.0007777777777776551
2013-04-01,89.88,90.03,88.42,89.03,583674,-0.010007783831869288
2013-04-02,89.54,89.61,88.38,88.54,147513,-0.005503762776592147
2013-04-03,88.74,88.74,87.27,87.36,150082,-0.013327309690535416
2013-04-04,87.49,88.14,87.31,88.1,103566,0.00847069597069594
2013-04-05,87.0,87.91,86.87,87.91,77571,-0.0021566401816117686
2013-04-08,87.91,88.8,87.68,88.79,80206,0.010010237743146577
2013-04-09,88.98,88.98,88.38,88.41,59333,-0.004279761234373347
2013-04-10,88.66,90.1,88.64,89.99,70778,0.01787128152923878
2013-04-11,89.82,90.45,89.8,90.04,67779,0.0005556172908101065
2013-04-12,89.73,89.93,89.17,89.66,106177,-0.004220346512661122
2013-04-15,89.21,89.21,86.21,86.52,215670,-0.035021191166629495
2013-04-16,87.12,87.84,86.79,87.71,114690,0.013754045307443397
2013-04-17,87.14,87.19,85.65,86.29,204710,-0.016189716109907493
2013-04-18,86.39,86.51,85.56,85.98,90226,-0.003592536794530088
2013-04-19,86.32,86.97,85.62,86.88,65020,0.010467550593161068
2013-04-22,86.98,87.13,85.45,86.93,111556,0.0005755064456722803
2013-04-23,87.61,88.35,87.45,88.35,80692,0.01633498216956153
2013-04-24,88.34,89.09,88.32,88.99,70429,0.007243916242218429
2013-04-25,89.2,89.98,89.15,89.51,119246,0.005843353185751354
2013-04-26,89.23,89.3,88.53,88.86,43530,-0.007261758462741685
2013-04-29,89.14,89.67,88.98,89.41,49266,0.006189511591267127
2013-04-30,89.39,90.05,89.11,90.04,155049,0.007046191701152171
2013-05-01,89.81,89.93,87.87,87.89,217121,-0.02387827632163486
2013-05-02,88.43,89.39,88.21,89.25,92497,0.015473887814313247
2013-05-03,90.37,91.39,89.99,90.83,138242,0.01770308123249298
2013-05-06,90.84,91.42,90.83,91.25,83101,0.00462402289992303
2013-05-07,91.35,92.28,91.35,92.24,121811,0.010849315068493182
2013-05-08,92.07,92.66,91.93,92.66,73210,0.004553339115351385
2013-05-09,92.62,92.75,92.14,92.34,43341,-0.003453485862292216
2013-05-10,92.44,93.07,92.38,93.03,218176,0.007472384665367038
2013-05-13,92.87,93.07,92.45,92.79,44433,-0.0025798129635601352
2013-05-14,92.87,93.98,92.87,93.98,78547,0.01282465782950748
2013-05-15,93.84,94.71,93.61,94.47,97785,0.005213875292615411
2013-05-16,94.2,94.65,93.8,94.08,60439,-0.004128294696729151
2013-05-17,94.46,95.22,94.46,95.21,131744,0.012011054421768641
2013-05-20,94.93,95.74,94.87,95.45,105103,0.0025207436193677157
2013-05-21,95.51,95.81,95.31,95.62,50833,0.0017810371922473145
2013-05-22,95.78,96.56,93.72,94.24,99108,-0.014432127170048159
2013-05-23,93.22,94.27,93.22,94.11,159678,-0.001379456706281812
2013-05-24,93.74,94.22,93.08,94.16,126120,0.0005312931675698351
2013-05-28,95.47,96.21,94.84,95.45,109992,0.013700084961767223
2013-05-29,94.9,95.1,93.75,94.36,52766,-0.011419591409114749
2013-05-30,94.59,95.09,94.41,94.79,56392,0.004557015684612198
2013-05-31,94.37,94.88,93.9,93.9,55735,-0.009389176073425487
2013-06-03,94.28,95.04,93.5,95.04,315306,0.012140575079872207
2013-06-04,95.09,95.5,93.5,94.21,231386,-0.00873316498316512
2013-06-05,94.01,94.14,92.98,93.09,144624,-0.011888334571701464
2013-06-06,93.0,93.83,92.61,93.83,115681,0.007949296379847315
2013-06-07,94.39,94.75,93.94,94.54,65254,0.0075668762655867194
2013-06-10,94.87,95.19,94.23,95.19,116674,0.006875396657499477
2013-06-11,93.96,94.67,93.5,93.97,118430,-0.012816472318520788
2013-06-12,94.63,94.66,93.07,93.2,99358,-0.008194104501436539
