Date,Open,High,Low,Close,Volume,SHV Percent Change
2012-04-04,110.18,110.19,110.18,110.18,45859,0.0
2012-04-05,110.18,110.19,110.18,110.18,2946,0.0
2012-04-09,110.18,110.2,110.18,110.18,32044,0.0
2012-04-10,110.18,110.2,110.18,110.19,158839,9.076057360668521e-05
2012-04-11,110.2,110.2,110.18,110.19,55969,0.0
2012-04-12,110.19,110.2,110.19,110.19,4135,0.0
2012-04-13,110.2,110.22,110.2,110.22,30649,0.00027225701061794894
2012-04-16,110.2,110.21,110.2,110.21,5984,-9.072763563788833e-05
2012-04-17,110.2,110.21,110.2,110.21,24918,0.0
2012-04-18,110.19,110.21,110.19,110.2,10797,-9.073586788854726e-05
2012-04-19,110.21,110.21,110.19,110.2,33018,0.0
2012-04-20,110.21,110.21,110.19,110.19,13384,-9.074410163345537e-05
2012-04-23,110.19,110.21,110.19,110.19,85194,0.0
2012-04-24,110.19,110.2,110.19,110.19,13619,0.0
2012-04-25,110.19,110.2,110.19,110.19,31440,0.0
2012-04-26,110.19,110.2,110.19,110.19,20713,0.0
2012-04-27,110.19,110.2,110.19,110.2,3788,9.075233687272366e-05
2012-04-30,110.19,110.2,110.19,110.19,18267,-9.074410163345537e-05
2012-05-01,110.19,110.22,110.18,110.2,63026,9.075233687272366e-05
2012-05-02,110.19,110.2,110.19,110.19,6907,-9.074410163345537e-05
2012-05-03,110.19,110.21,110.18,110.18,73079,-9.075233687261264e-05
2012-05-04,110.19,110.2,110.19,110.2,35331,0.00018152114721359247
2012-05-07,110.19,110.21,110.19,110.2,113825,0.0
2012-05-08,110.2,110.21,110.19,110.21,50621,9.074410163334434e-05
2012-05-09,110.19,110.2,110.19,110.19,31513,-0.00018147173577709452
2012-05-10,110.2,110.21,110.19,110.21,38062,0.00018150467374522528
2012-05-11,110.21,110.21,110.18,110.2,9948,-9.073586788854726e-05
2012-05-14,110.19,110.2,110.19,110.19,5410,-9.074410163345537e-05
2012-05-15,110.19,110.2,110.19,110.2,73936,9.075233687272366e-05
2012-05-16,110.19,110.2,110.19,110.19,29846,-9.074410163345537e-05
2012-05-17,110.19,110.2,110.19,110.19,82257,0.0
2012-05-18,110.19,110.23,110.18,110.18,86454,-9.075233687261264e-05
2012-05-21,110.2,110.2,110.18,110.19,23427,9.076057360668521e-05
2012-05-22,110.19,110.2,110.18,110.19,24387,0.0
2012-05-23,110.2,110.2,110.19,110.19,27921,0.0
2012-05-24,110.2,110.2,110.2,110.2,11356,9.075233687272366e-05
2012-05-25,110.2,110.21,110.17,110.21,11029,9.074410163334434e-05
2012-05-29,110.2,110.21,110.2,110.21,14493,0.0
2012-05-30,110.19,110.21,110.19,110.21,76601,0.0
2012-05-31,110.19,110.22,110.19,110.22,134912,9.073586788854726e-05
2012-06-01,110.23,110.23,110.19,110.19,55524,-0.00027218290691344293
2012-06-04,110.22,110.22,110.21,110.22,82776,0.00027225701061794894
2012-06-05,110.21,110.22,110.21,110.22,44027,0.0
2012-06-06,110.21,110.22,110.2,110.22,47813,0.0
2012-06-07,110.2,110.21,110.2,110.2,41766,-0.0001814552712755546
2012-06-08,110.2,110.21,110.2,110.21,18855,9.074410163334434e-05
2012-06-11,110.21,110.22,110.2,110.22,17091,9.073586788854726e-05
2012-06-12,110.21,110.22,110.21,110.22,5879,0.0
2012-06-13,110.21,110.22,110.21,110.22,21837,0.0
2012-06-14,110.2,110.22,110.2,110.22,24604,0.0
2012-06-15,110.2,110.21,110.2,110.21,1325,-9.072763563788833e-05
2012-06-18,110.21,110.21,110.2,110.2,83447,-9.073586788854726e-05
2012-06-19,110.2,110.22,110.2,110.21,15661,9.074410163334434e-05
2012-06-20,110.2,110.21,110.2,110.21,77764,0.0
2012-06-21,110.2,110.22,110.2,110.22,22219,9.073586788854726e-05
2012-06-22,110.2,110.21,110.2,110.21,11770,-9.072763563788833e-05
2012-06-25,110.2,110.21,110.2,110.21,13174,0.0
2012-06-26,110.2,110.2,110.19,110.2,24916,-9.073586788854726e-05
2012-06-27,110.2,110.21,110.19,110.19,26018,-9.074410163345537e-05
2012-06-28,110.22,110.22,110.21,110.21,13763,0.00018150467374522528
2012-06-29,110.2,110.21,110.2,110.21,86992,0.0
2012-07-02,110.23,110.23,110.2,110.21,185440,0.0
2012-07-03,110.21,110.21,110.21,110.21,44691,0.0
2012-07-05,110.21,110.21,110.2,110.2,56829,-9.073586788854726e-05
2012-07-06,110.21,110.21,110.2,110.21,22657,9.074410163334434e-05
2012-07-09,110.2,110.21,110.19,110.21,81049,0.0
2012-07-10,110.19,110.2,110.19,110.2,3967,-9.073586788854726e-05
2012-07-11,110.2,110.2,110.19,110.2,13154,0.0
2012-07-12,110.21,110.21,110.2,110.21,5544,9.074410163334434e-05
2012-07-13,110.19,110.21,110.19,110.21,8722,0.0
2012-07-16,110.2,110.21,110.2,110.21,7505,0.0
2012-07-17,110.2,110.21,110.2,110.2,18286,-9.073586788854726e-05
2012-07-18,110.2,110.22,110.2,110.21,43722,9.074410163334434e-05
2012-07-19,110.21,110.23,110.2,110.2,9159,-9.073586788854726e-05
2012-07-20,110.2,110.21,110.2,110.2,2478,0.0
2012-07-23,110.2,110.22,110.2,110.22,54898,0.00018148820326668869
2012-07-24,110.22,110.22,110.2,110.2,102437,-0.0001814552712755546
2012-07-25,110.2,110.21,110.2,110.2,43450,0.0
2012-07-26,110.2,110.21,110.2,110.2,10629,0.0
2012-07-27,110.2,110.21,110.2,110.21,19647,9.074410163334434e-05
2012-07-30,110.2,110.2,110.2,110.2,341,-9.073586788854726e-05
2012-07-31,110.2,110.21,110.2,110.21,1657,9.074410163334434e-05
2012-08-01,110.2,110.21,110.2,110.21,63132,0.0
2012-08-02,110.21,110.22,110.21,110.21,25847,0.0
2012-08-03,110.21,110.22,110.2,110.22,188572,9.073586788854726e-05
2012-08-06,110.23,110.23,110.2,110.2,20940,-0.0001814552712755546
2012-08-07,110.2,110.21,110.2,110.21,8238,9.074410163334434e-05
2012-08-08,110.2,110.2,110.2,110.2,11129,-9.073586788854726e-05
2012-08-09,110.21,110.21,110.2,110.2,19487,0.0
2012-08-10,110.2,110.21,110.2,110.21,3123,9.074410163334434e-05
2012-08-13,110.22,110.22,110.2,110.21,4322,0.0
2012-08-14,110.2,110.21,110.2,110.21,3702,0.0
2012-08-15,110.2,110.2,110.19,110.2,44802,-9.073586788854726e-05
2012-08-16,110.19,110.21,110.19,110.21,29502,9.074410163334434e-05
2012-08-17,110.2,110.21,110.2,110.21,18007,0.0
2012-08-20,110.21,110.21,110.21,110.21,4777,0.0
2012-08-21,110.2,110.21,110.2,110.21,34546,0.0
2012-08-22,110.2,110.2,110.2,110.2,1076,-9.073586788854726e-05
2012-08-23,110.2,110.22,110.2,110.22,12560,0.00018148820326668869
2012-08-24,110.22,110.22,110.21,110.22,803026,0.0
2012-08-27,110.22,110.22,110.21,110.22,40710,0.0
2012-08-28,110.21,110.22,110.21,110.21,2349,-9.072763563788833e-05
2012-08-29,110.21,110.22,110.21,110.21,11116,0.0
2012-08-30,110.22,110.22,110.21,110.22,1803,9.073586788854726e-05
2012-08-31,110.21,110.23,110.21,110.23,7781,9.072763563788833e-05
2012-09-04,110.21,110.22,110.21,110.22,124089,-9.07194048807014e-05
2012-09-05,110.21,110.22,110.21,110.22,11294,0.0
2012-09-06,110.21,110.22,110.21,110.22,32323,0.0
2012-09-07,110.21,110.22,110.21,110.22,20244,0.0
2012-09-10,110.22,110.22,110.22,110.22,6219,0.0
2012-09-11,110.21,110.22,110.21,110.22,25311,0.0
2012-09-12,110.21,110.22,110.21,110.22,17351,0.0
2012-09-13,110.22,110.23,110.22,110.23,67929,9.072763563788833e-05
2012-09-14,110.23,110.23,110.22,110.23,31617,0.0
2012-09-17,110.22,110.23,110.22,110.23,21936,0.0
2012-09-18,110.23,110.23,110.23,110.23,9987,0.0
2012-09-19,110.21,110.22,110.21,110.22,5200,-9.07194048807014e-05
2012-09-20,110.21,110.21,110.21,110.21,2400,-9.072763563788833e-05
2012-09-21,110.21,110.22,110.21,110.22,34608,9.073586788854726e-05
2012-09-24,110.21,110.22,110.21,110.22,27630,0.0
2012-09-25,110.21,110.22,110.21,110.21,10202,-9.072763563788833e-05
2012-09-26,110.21,110.21,110.21,110.21,5941,0.0
2012-09-27,110.22,110.22,110.21,110.21,1233,0.0
2012-09-28,110.22,110.22,110.21,110.22,6743,9.073586788854726e-05
2012-10-01,110.21,110.22,110.21,110.22,145722,0.0
2012-10-02,110.21,110.21,110.21,110.21,16603,-9.072763563788833e-05
2012-10-03,110.21,110.22,110.21,110.21,43640,0.0
2012-10-04,110.21,110.22,110.21,110.22,13297,9.073586788854726e-05
2012-10-05,110.21,110.22,110.21,110.22,15131,0.0
2012-10-08,110.22,110.22,110.22,110.22,3268,0.0
2012-10-09,110.21,110.22,110.21,110.21,14830,-9.072763563788833e-05
2012-10-10,110.22,110.22,110.21,110.21,5650,0.0
2012-10-11,110.22,110.22,110.21,110.22,7650,9.073586788854726e-05
2012-10-12,110.21,110.21,110.21,110.21,3886,-9.072763563788833e-05
2012-10-15,110.21,110.21,110.21,110.21,3530,0.0
2012-10-16,110.21,110.21,110.21,110.21,2790,0.0
2012-10-17,110.21,110.22,110.21,110.22,9022,9.073586788854726e-05
2012-10-18,110.21,110.22,110.21,110.22,17671,0.0
2012-10-19,110.24,110.24,110.22,110.22,205,0.0
2012-10-22,110.21,110.22,110.21,110.22,836,0.0
2012-10-23,110.21,110.22,110.21,110.22,2655,0.0
2012-10-24,110.21,110.22,110.21,110.21,13706,-9.072763563788833e-05
2012-10-25,110.22,110.22,110.21,110.21,27773,0.0
2012-10-26,110.22,110.22,110.21,110.21,970,0.0
2012-10-31,110.22,110.22,110.21,110.21,548016,0.0
2012-11-01,110.22,110.22,110.21,110.22,65754,9.073586788854726e-05
2012-11-02,110.22,110.22,110.21,110.22,3281,0.0
2012-11-05,110.21,110.21,110.2,110.2,155074,-0.0001814552712755546
2012-11-06,110.2,110.2,110.2,110.2,500,0.0
2012-11-07,110.2,110.2,110.2,110.2,52511,0.0
2012-11-08,110.2,110.21,110.2,110.2,77771,0.0
2012-11-09,110.21,110.21,110.2,110.2,25935,0.0
2012-11-12,110.21,110.21,110.21,110.21,3562,9.074410163334434e-05
2012-11-13,110.2,110.2,110.2,110.2,12797,-9.073586788854726e-05
2012-11-14,110.2,110.21,110.2,110.21,72341,9.074410163334434e-05
2012-11-15,110.21,110.21,110.2,110.21,106417,0.0
2012-11-16,110.21,110.22,110.21,110.21,21269,0.0
2012-11-19,110.21,110.21,110.21,110.21,17020,0.0
2012-11-20,110.21,110.22,110.21,110.21,26345,0.0
2012-11-21,110.21,110.22,110.21,110.21,197159,0.0
2012-11-23,110.21,110.22,110.21,110.21,36814,0.0
2012-11-26,110.22,110.22,110.21,110.22,251798,9.073586788854726e-05
2012-11-27,110.22,110.23,110.21,110.23,103466,9.072763563788833e-05
2012-11-28,110.22,110.23,110.22,110.23,286757,0.0
2012-11-29,110.22,110.23,110.22,110.23,255434,0.0
2012-11-30,110.22,110.23,110.22,110.22,137732,-9.07194048807014e-05
2012-12-03,110.21,110.22,110.21,110.21,1567348,-9.072763563788833e-05
2012-12-04,110.21,110.22,110.21,110.21,127660,0.0
2012-12-05,110.21,110.22,110.21,110.21,98442,0.0
2012-12-06,110.21,110.22,110.21,110.21,109042,0.0
2012-12-07,110.21,110.22,110.21,110.22,162957,9.073586788854726e-05
2012-12-10,110.22,110.22,110.21,110.21,73085,-9.072763563788833e-05
2012-12-11,110.21,110.23,110.21,110.22,288149,9.073586788854726e-05
2012-12-12,110.22,110.23,110.22,110.22,134730,0.0
2012-12-13,110.22,110.23,110.22,110.23,231313,9.072763563788833e-05
2012-12-14,110.22,110.24,110.22,110.23,137620,0.0
2012-12-17,110.23,110.24,110.23,110.23,220654,0.0
2012-12-18,110.23,110.24,110.23,110.23,365015,0.0
2012-12-19,110.23,110.24,110.23,110.24,106427,9.07194048807014e-05
2012-12-20,110.23,110.24,110.23,110.23,313528,-9.071117561676445e-05
2012-12-21,110.23,110.24,110.23,110.24,225657,9.07194048807014e-05
2012-12-24,110.24,110.24,110.23,110.23,194073,-9.071117561676445e-05
2012-12-26,110.24,110.24,110.23,110.23,101784,0.0
2012-12-27,110.23,110.24,110.23,110.24,256143,9.07194048807014e-05
2012-12-28,110.23,110.24,110.23,110.24,148314,0.0
2012-12-31,110.24,110.26,110.23,110.26,758485,0.00018142235123375094
2013-01-02,110.24,110.25,110.24,110.24,259139,-0.00018138944313450533
2013-01-03,110.24,110.25,110.23,110.24,357465,0.0
2013-01-04,110.23,110.24,110.23,110.24,303052,0.0
2013-01-07,110.23,110.24,110.22,110.23,288368,-9.071117561676445e-05
2013-01-08,110.22,110.23,110.22,110.23,140857,0.0
2013-01-09,110.22,110.24,110.22,110.24,1679651,9.07194048807014e-05
2013-01-10,110.24,110.24,110.23,110.24,2741327,0.0
2013-01-11,110.23,110.24,110.23,110.24,130316,0.0
2013-01-14,110.24,110.24,110.22,110.23,415226,-9.071117561676445e-05
2013-01-15,110.23,110.23,110.22,110.23,73062,0.0
2013-01-16,110.22,110.23,110.22,110.23,250684,0.0
2013-01-17,110.22,110.23,110.22,110.22,2858825,-9.07194048807014e-05
2013-01-18,110.22,110.23,110.22,110.23,167027,9.072763563788833e-05
2013-01-22,110.23,110.23,110.22,110.23,364281,0.0
2013-01-23,110.23,110.23,110.22,110.23,157759,0.0
2013-01-24,110.22,110.23,110.22,110.22,138989,-9.07194048807014e-05
2013-01-25,110.22,110.23,110.22,110.22,147333,0.0
2013-01-28,110.23,110.23,110.22,110.22,694356,0.0
2013-01-29,110.22,110.23,110.22,110.23,135444,9.072763563788833e-05
2013-01-30,110.22,110.23,110.22,110.23,111709,0.0
2013-01-31,110.22,110.24,110.22,110.23,563702,0.0
2013-02-01,110.23,110.24,110.23,110.23,229072,0.0
2013-02-04,110.23,110.23,110.22,110.22,122617,-9.07194048807014e-05
2013-02-05,110.23,110.23,110.22,110.23,343476,9.072763563788833e-05
2013-02-06,110.23,110.23,110.22,110.23,107691,0.0
2013-02-07,110.22,110.23,110.22,110.22,122550,-9.07194048807014e-05
2013-02-08,110.22,110.23,110.22,110.22,88525,0.0
2013-02-11,110.22,110.23,110.22,110.23,96024,9.072763563788833e-05
2013-02-12,110.22,110.23,110.22,110.23,142516,0.0
2013-02-13,110.22,110.23,110.22,110.23,118490,0.0
2013-02-14,110.22,110.23,110.22,110.22,150506,-9.07194048807014e-05
2013-02-15,110.23,110.23,110.22,110.22,52433,0.0
2013-02-19,110.21,110.22,110.21,110.22,190562,0.0
2013-02-20,110.21,110.22,110.21,110.22,204498,0.0
2013-02-21,110.21,110.22,110.21,110.22,104403,0.0
2013-02-22,110.21,110.22,110.21,110.22,190449,0.0
2013-02-25,110.22,110.22,110.21,110.22,229464,0.0
2013-02-26,110.22,110.22,110.21,110.22,137153,0.0
2013-02-27,110.21,110.22,110.21,110.22,164623,0.0
2013-02-28,110.22,110.23,110.21,110.22,215422,0.0
2013-03-01,110.21,110.23,110.21,110.22,140168,0.0
2013-03-04,110.21,110.22,110.21,110.21,617993,-9.072763563788833e-05
2013-03-05,110.22,110.22,110.21,110.21,151123,0.0
2013-03-06,110.22,110.22,110.21,110.22,86955,9.073586788854726e-05
2013-03-07,110.22,110.22,110.21,110.22,169240,0.0
2013-03-08,110.21,110.22,110.21,110.22,2896191,0.0
2013-03-11,110.21,110.22,110.21,110.22,143043,0.0
2013-03-12,110.21,110.23,110.21,110.23,2027741,9.072763563788833e-05
2013-03-13,110.22,110.23,110.22,110.23,1519533,0.0
2013-03-14,110.22,110.23,110.22,110.23,111354,0.0
2013-03-15,110.23,110.23,110.22,110.23,86017,0.0
2013-03-18,110.23,110.23,110.22,110.22,299655,-9.07194048807014e-05
2013-03-19,110.23,110.24,110.22,110.22,798801,0.0
2013-03-20,110.22,110.24,110.22,110.22,1633756,0.0
2013-03-21,110.22,110.24,110.22,110.23,92929,9.072763563788833e-05
2013-03-22,110.23,110.24,110.23,110.24,50882,9.07194048807014e-05
2013-03-25,110.24,110.24,110.23,110.23,848333,-9.071117561676445e-05
2013-03-26,110.23,110.25,110.23,110.23,4538058,0.0
2013-03-27,110.23,110.24,110.23,110.24,364176,9.07194048807014e-05
2013-03-28,110.23,110.24,110.22,110.23,251758,-9.071117561676445e-05
2013-04-01,110.23,110.24,110.22,110.22,1479219,-9.07194048807014e-05
2013-04-02,110.23,110.23,110.22,110.22,2063628,0.0
2013-04-03,110.22,110.24,110.22,110.23,333269,9.072763563788833e-05
2013-04-04,110.23,110.24,110.23,110.23,116283,0.0
2013-04-05,110.24,110.24,110.23,110.23,2249007,0.0
2013-04-08,110.24,110.24,110.23,110.24,1407578,9.07194048807014e-05
2013-04-09,110.24,110.24,110.23,110.23,2146536,-9.071117561676445e-05
2013-04-10,110.24,110.24,110.23,110.24,1692458,9.07194048807014e-05
2013-04-11,110.24,110.24,110.23,110.24,1869154,0.0
2013-04-12,110.23,110.24,110.23,110.24,147376,0.0
2013-04-15,110.24,110.24,110.23,110.24,790310,0.0
2013-04-16,110.24,110.24,110.23,110.24,251396,0.0
2013-04-17,110.24,110.24,110.23,110.24,117253,0.0
2013-04-18,110.23,110.24,110.23,110.23,324469,-9.071117561676445e-05
2013-04-19,110.24,110.24,110.23,110.24,142095,9.07194048807014e-05
2013-04-22,110.23,110.24,110.23,110.24,125410,0.0
2013-04-23,110.23,110.24,110.23,110.23,106194,-9.071117561676445e-05
2013-04-24,110.24,110.24,110.23,110.23,217769,0.0
2013-04-25,110.23,110.24,110.23,110.24,276895,9.07194048807014e-05
2013-04-26,110.23,110.24,110.23,110.24,240639,0.0
2013-04-29,110.23,110.24,110.23,110.24,515740,0.0
2013-04-30,110.23,110.25,110.23,110.25,212658,9.07111756169865e-05
2013-05-01,110.23,110.24,110.23,110.23,236934,-0.00018140589569159982
2013-05-02,110.23,110.24,110.23,110.23,63156,0.0
2013-05-03,110.23,110.25,110.23,110.24,1196204,9.07194048807014e-05
2013-05-06,110.23,110.24,110.23,110.24,409710,0.0
2013-05-07,110.23,110.25,110.23,110.24,1075343,0.0
2013-05-08,110.24,110.25,110.24,110.24,108130,0.0
2013-05-09,110.24,110.25,110.24,110.25,186296,9.07111756169865e-05
2013-05-10,110.25,110.25,110.24,110.25,142057,0.0
2013-05-13,110.24,110.25,110.24,110.24,266433,-9.070294784585542e-05
2013-05-14,110.25,110.25,110.24,110.24,68029,0.0
2013-05-15,110.24,110.25,110.24,110.24,414191,0.0
2013-05-16,110.25,110.25,110.23,110.24,157425,0.0
2013-05-17,110.23,110.25,110.23,110.24,201924,0.0
2013-05-20,110.23,110.24,110.23,110.24,654394,0.0
2013-05-21,110.23,110.24,110.23,110.24,136479,0.0
2013-05-22,110.24,110.24,110.23,110.24,964940,0.0
2013-05-23,110.23,110.24,110.23,110.23,472010,-9.071117561676445e-05
2013-05-24,110.24,110.24,110.23,110.24,686327,9.07194048807014e-05
2013-05-28,110.23,110.24,110.23,110.23,708403,-9.071117561676445e-05
2013-05-29,110.24,110.24,110.23,110.23,364566,0.0
2013-05-30,110.23,110.24,110.23,110.23,643121,0.0
2013-05-31,110.23,110.24,110.23,110.24,591151,9.07194048807014e-05
2013-06-03,110.24,110.25,110.23,110.25,3538453,9.07111756169865e-05
2013-06-04,110.24,110.25,110.23,110.25,2096750,0.0
2013-06-05,110.25,110.25,110.24,110.25,449017,0.0
2013-06-06,110.25,110.25,110.24,110.25,543118,0.0
2013-06-07,110.23,110.25,110.23,110.24,166888,-9.070294784585542e-05
2013-06-10,110.24,110.25,110.23,110.25,1641581,9.07111756169865e-05
2013-06-11,110.25,110.25,110.23,110.24,301276,-9.070294784585542e-05
2013-06-12,110.25,110.25,110.23,110.23,408196,-9.071117561676445e-05
2013-06-13,110.25,110.25,110.23,110.24,230620,9.07194048807014e-05
2013-06-14,110.25,110.25,110.24,110.25,412811,9.07111756169865e-05
2013-06-17,110.25,110.25,110.23,110.25,858399,0.0
2013-06-18,110.25,110.25,110.23,110.24,327650,-9.070294784585542e-05
2013-06-19,110.24,110.24,110.23,110.24,312184,0.0
2013-06-20,110.23,110.24,110.23,110.23,1678767,-9.071117561676445e-05
2013-06-21,110.23,110.24,110.23,110.23,545057,0.0
2013-06-24,110.23,110.24,110.22,110.24,961058,9.07194048807014e-05
2013-06-25,110.24,110.24,110.23,110.24,756052,0.0
2013-06-26,110.23,110.24,110.23,110.23,501101,-9.071117561676445e-05
2013-06-27,110.24,110.24,110.23,110.23,341658,0.0
2013-06-28,110.24,110.24,110.22,110.22,864179,-9.07194048807014e-05
2013-07-01,110.24,110.24,110.23,110.24,2780682,0.0001814552712755546
2013-07-02,110.23,110.25,110.23,110.24,451062,0.0
2013-07-03,110.25,110.25,110.24,110.24,294738,0.0
2013-07-05,110.25,110.25,110.23,110.25,257577,9.07111756169865e-05
2013-07-08,110.24,110.25,110.24,110.25,785251,0.0
2013-07-09,110.25,110.25,110.24,110.25,474199,0.0
2013-07-10,110.25,110.25,110.24,110.25,216003,0.0
2013-07-11,110.25,110.26,110.23,110.23,845681,-0.00018140589569159982
2013-07-12,110.25,110.25,110.23,110.24,148847,9.07194048807014e-05
2013-07-15,110.23,110.25,110.23,110.23,744449,-9.071117561676445e-05
2013-07-16,110.24,110.24,110.23,110.24,183060,9.07194048807014e-05
2013-07-17,110.23,110.25,110.23,110.25,172999,9.07111756169865e-05
2013-07-18,110.25,110.25,110.23,110.24,265147,-9.070294784585542e-05
2013-07-19,110.24,110.25,110.24,110.24,240697,0.0
2013-07-22,110.24,110.25,110.23,110.23,2041315,-9.071117561676445e-05
2013-07-23,110.23,110.24,110.23,110.23,199095,0.0
2013-07-24,110.23,110.26,110.23,110.24,1327255,9.07194048807014e-05
2013-07-25,110.24,110.26,110.24,110.24,171786,0.0
2013-07-26,110.26,110.26,110.24,110.24,238769,0.0
2013-07-29,110.24,110.25,110.23,110.24,3974431,0.0
2013-07-30,110.24,110.24,110.23,110.23,183242,-9.071117561676445e-05
2013-07-31,110.24,110.25,110.23,110.25,444927,0.0001814388097614028
2013-08-01,110.23,110.24,110.23,110.24,224005,-9.070294784585542e-05
2013-08-02,110.23,110.24,110.23,110.24,493873,0.0
2013-08-05,110.24,110.25,110.23,110.25,1504003,9.07111756169865e-05
2013-08-06,110.25,110.25,110.24,110.25,371535,0.0
2013-08-07,110.25,110.25,110.24,110.25,262752,0.0
2013-08-08,110.25,110.25,110.24,110.25,298613,0.0
2013-08-09,110.25,110.25,110.24,110.24,128469,-9.070294784585542e-05
2013-08-12,110.25,110.25,110.24,110.25,404144,9.07111756169865e-05
2013-08-13,110.24,110.25,110.24,110.25,117894,0.0
2013-08-14,110.24,110.25,110.24,110.24,129737,-9.070294784585542e-05
2013-08-15,110.25,110.25,110.23,110.24,519161,0.0
2013-08-16,110.25,110.25,110.23,110.25,665174,9.07111756169865e-05
2013-08-19,110.25,110.25,110.23,110.23,876875,-0.00018140589569159982
2013-08-20,110.24,110.25,110.23,110.25,222173,0.0001814388097614028
2013-08-21,110.24,110.25,110.22,110.23,2518628,-0.00018140589569159982
2013-08-22,110.23,110.25,110.23,110.23,1957706,0.0
2013-08-23,110.24,110.24,110.23,110.23,6514134,0.0
2013-08-26,110.24,110.25,110.23,110.24,593713,9.07194048807014e-05
2013-08-27,110.24,110.25,110.23,110.25,1831268,9.07111756169865e-05
2013-08-28,110.25,110.25,110.23,110.25,197530,0.0
2013-08-29,110.24,110.25,110.24,110.25,136574,0.0
2013-08-30,110.25,110.25,110.24,110.25,640089,0.0
2013-09-03,110.25,110.26,110.24,110.26,4237532,9.070294784585542e-05
2013-09-04,110.25,110.26,110.25,110.26,203992,0.0
2013-09-05,110.26,110.26,110.25,110.25,228146,-9.069472156719716e-05
2013-09-06,110.25,110.26,110.25,110.26,548728,9.070294784585542e-05
2013-09-09,110.25,110.26,110.25,110.25,1963803,-9.069472156719716e-05
2013-09-10,110.25,110.26,110.25,110.26,448090,9.070294784585542e-05
2013-09-11,110.25,110.26,110.25,110.25,828638,-9.069472156719716e-05
2013-09-12,110.25,110.26,110.25,110.26,185161,9.070294784585542e-05
2013-09-13,110.26,110.26,110.25,110.26,138656,0.0
2013-09-16,110.26,110.26,110.24,110.25,922570,-9.069472156719716e-05
2013-09-17,110.24,110.25,110.24,110.24,315186,-9.070294784585542e-05
2013-09-18,110.24,110.3,110.24,110.26,1878963,0.00018142235123375094
2013-09-19,110.25,110.27,110.25,110.26,790265,0.0
2013-09-20,110.27,110.27,110.25,110.26,269463,0.0
2013-09-23,110.25,110.27,110.25,110.26,368373,0.0
2013-09-24,110.26,110.27,110.25,110.26,214833,0.0
2013-09-25,110.26,110.27,110.25,110.27,391414,9.069472156708613e-05
2013-09-26,110.26,110.27,110.25,110.27,388729,0.0
2013-09-27,110.27,110.27,110.25,110.27,382025,0.0
2013-09-30,110.26,110.26,110.25,110.26,5044692,-9.068649678056762e-05
2013-10-01,110.26,110.26,110.25,110.25,1536411,-9.069472156719716e-05
2013-10-02,110.25,110.26,110.24,110.24,656126,-9.070294784585542e-05
2013-10-03,110.24,110.25,110.24,110.24,1236796,0.0
2013-10-04,110.24,110.25,110.23,110.25,322147,9.07111756169865e-05
2013-10-07,110.24,110.24,110.23,110.24,164918,-9.070294784585542e-05
2013-10-08,110.23,110.24,110.23,110.24,205632,0.0
2013-10-09,110.24,110.24,110.22,110.22,282483,-0.00018142235123363992
2013-10-10,110.22,110.23,110.21,110.22,428274,0.0
2013-10-11,110.22,110.23,110.22,110.23,469668,9.072763563788833e-05
2013-10-14,110.21,110.22,110.21,110.22,226364,-9.07194048807014e-05
2013-10-15,110.21,110.23,110.19,110.2,1327166,-0.0001814552712755546
2013-10-16,110.2,110.22,110.19,110.21,954196,9.074410163334434e-05
2013-10-17,110.22,110.24,110.22,110.24,333589,0.0002722076036656418
2013-10-18,110.24,110.25,110.23,110.25,243447,9.07111756169865e-05
2013-10-21,110.24,110.25,110.24,110.25,188135,0.0
2013-10-22,110.24,110.25,110.24,110.24,156956,-9.070294784585542e-05
2013-10-23,110.24,110.25,110.24,110.24,245303,0.0
2013-10-24,110.24,110.25,110.24,110.25,102025,9.07111756169865e-05
2013-10-25,110.25,110.25,110.24,110.25,413670,0.0
2013-10-28,110.24,110.25,110.22,110.23,2740781,-0.00018140589569159982
2013-10-29,110.23,110.24,110.23,110.23,265901,0.0
2013-10-30,110.24,110.24,110.23,110.24,317043,9.07194048807014e-05
2013-10-31,110.23,110.24,110.23,110.24,231792,0.0
2013-11-01,110.23,110.24,110.23,110.23,215553,-9.071117561676445e-05
2013-11-04,110.24,110.24,110.23,110.23,135241,0.0
2013-11-05,110.23,110.24,110.23,110.23,130725,0.0
2013-11-06,110.23,110.24,110.23,110.23,96941,0.0
2013-11-07,110.23,110.24,110.23,110.23,220260,0.0
2013-11-08,110.23,110.24,110.23,110.23,211709,0.0
2013-11-11,110.24,110.25,110.23,110.24,735876,9.07194048807014e-05
2013-11-12,110.25,110.25,110.23,110.25,181912,9.07111756169865e-05
2013-11-13,110.25,110.25,110.23,110.25,283167,0.0
2013-11-14,110.25,110.25,110.23,110.24,166695,-9.070294784585542e-05
2013-11-15,110.24,110.25,110.24,110.24,340472,0.0
2013-11-18,110.25,110.25,110.24,110.24,1346044,0.0
2013-11-19,110.25,110.25,110.24,110.24,215478,0.0
2013-11-20,110.25,110.25,110.24,110.25,236386,9.07111756169865e-05
2013-11-21,110.24,110.25,110.24,110.25,88515,0.0
2013-11-22,110.25,110.25,110.24,110.25,430560,0.0
2013-11-25,110.24,110.25,110.24,110.24,77041,-9.070294784585542e-05
2013-11-26,110.24,110.25,110.24,110.25,88144,9.07111756169865e-05
